          KEY                                SCORE
   59795267902083920                  0.31260640391580014
-4466643145420795902                  0.900516335697691
-3709527398278413602                  0.9146745690627804
-3455619827059597308                  0.5180923652654517
 6168524992379569492                  0.9557016648528152
-7923359896952680398                  0.9796349639270867
 8110682021908828167                  0.8909741878100731
 6842182097564186030                  0.95212422648131
 -221152309083996139                  0.5690181045988957
-8958743448179630053                  -0.4701452529739316
 -898024592505212902                  0.5703257933262772
-5810191116933715279                  0.9031621671294479
-5674810432994693090                  0.9339637792440632
 3262896355544182812                  0.48713156146408465
-8251151354490990559                  0.8296347458076925
-2358583999381181842                  -0.15683708946171251
-8399720012960568653                  -0.3301956094884635
   43267178344935458                  0.9725747041735977
-7153726023886987223                  0.34903994400097826
-2540576441153097858                  0.9269824863767729
 8486318580085850150                  0.8320667535162306
-8509976218482511827                  0.999870992992183
  608386927662075948                  0.06823408647822157
 4075750479049347761                  0.2998629672277648
-7627283996887953358                  0.8542405402446352
  876399500889944112                  -0.07742889164173186
 1449497789402633658                  -0.054776445054337354
 3849820344808542259                  -0.10897871749132068
 1252927427128148021                  0.5811350576111767
  245940350946631734                  0.9784507710596466
 7178226677055307831                  0.999140495544283
 6641248173137223737                  0.21971382760561467
 5705838826151337992                  0.15140064552249136
-4241143262461611968                  0.9347218201750948
 7892826177183124314                  0.8725719649014403
 1860309152859369541                  -0.40391905696248875
 7609358773345841219                  0.9978354460912349
 3766304761678385223                  0.7947421691959795
 6331238048673339402                  -0.0013414695553466555
-7179117573534179251                  0.2999612978976548
 6339625218024368821                  0.999140495544283
 6987200104108888137                  0.258874287567721
-7169173301703573423                  -0.018861908074287975
-7023114070482673580                  0.9592776942397002
 2441714951939358801                  0.5706024365964887
 1446697876892889172                  0.9437681517296833
  -70662632036143019                  -0.999870992992183
-1438673234094346152                  0.13493685945299402
-6042042414192521125                  0.744795936856828
-2895891261898420130                  0.47394548601392894
-8004298780292370334                  0.9561219824471173
-7847542748602351968                  0.9833450495784134
-5607064945180352410                  0.9684434108474727
-4741811056337309592                  0.9685453128199035
 8325645751865548900                  0.11608327069238152
-4931685298706861973                  -0.4615546782856083
 2016322528605712490                  0.9416279977733917
-4671102280743260049                  0.6315459177413879
-4320093552800780176                  0.9108025727924797
-8314440859850059661                  -0.05169306083301582
-4589949985859027502                  0.980642310780083
-1057281436073709451                  0.23191514575599131
 4993971613498601591                  0.764953916200658
-5256637439709351736                  0.9314501193900308
 1860691869571977343                  -0.44161535672305413
 8210142182385815677                  0.25479403332698963
 6827613068529131649                  -0.31102580019200077
