          KEY                                SCORE
 2002016688989542901                  -0.42620563764707287
-4708560056703888268                  -0.4736842105263154
 -487815235302836351                  -0.2581716512710812
 -552264291715775020                  -0.3932663092827964
-7595425327433399839                  -0.3564663299186511
-3419742189286614740                  0
 -967063167553491699                  -0.3283624260645844
-7086111401297870830                  -0.2965709286532666
 2868116194091491589                  -0.3744169947610342
 7403231083491663500                  -0.4736842105263069
-2183128081970701508                  0
 -612714266457689779                  -0.2983454807767697
 8083978476503770126                  0
-6752503145163063521                  -0.28680942682300503
 1452910681520233956                  -0.47368421052631554
 5484196841580230324                  0
 8211483329414694571                  0
 4637973363325305514                  0
 7908328714128889636                  -0.3564810356123607
-6092589883813801620                  -0.22413812018639134
-3088509497960064873                  0
-1977194183037196244                  -0.2201359876447417
  206333454538152937                  -0.47323183976014893
 -684269303513496085                  0
-6334902756776001480                  -0.2415972099504231
  485859950808310254                  -0.3243494992414008
 4469618837616506901                  -0.40523550618255805
 6792040298456255620                  -0.2183816496986335
-7668774644142787357                  -0.4054358721511996
  932117052721696018                  0
-3361055633140591531                  -0.40959051789971423
 6323542916590957996                  -0.40665237069932725
-5470816435257515239                  -0.39140767179530384
  774371329327166045                  0
-8435627593714985560                  0
  207546848783837751                  0
 1601803160929441442                  0
-7118551942067584184                  0
-4961189033064858601                  -0.4736542968845383
 5898145236000297400                  0
 4239576290389628849                  0
 1015228973469854072                  0
 8880104352698930467                  -0.3380319398829255
 -972704543602962940                  0
 4744946571385495953                  -0.27091751580068973
  898544477827779504                  0
-3652831924627551577                  -0.2756785514545647
 4735916947278587303                  -0.4666827396593204
-6514419514579922635                  -0.4217596845124819
-6865015603059378847                  -0.47361631210114896
-4599900426029778808                  -0.25306229877663355
 -549670466588969041                  -0.3392021634345777
 8976783070462025318                  -0.4036845888034467
-4080116814612317716                  -0.4736842105262903
-5566406930926831712                  0
 2861110398223985175                  -0.36544095175640123
 2963327836959322392                  -0.2839146826971691
 3852208059384632402                  0
  758619534084337993                  0
-5416858811285074608                  -0.47368421052631376
 8149289204115953903                  -0.4180900195675076
 -538344825130214695                  -0.35660856049472417
 1583605814440888156                  0
  831969797084874199                  -0.2411410549927756
 5435281475007980928                  0
 2667777512562682269                  -0.2280280779926911
 2741986715074025487                  -0.4165547563321966
 6117247696328786252                  -0.3434652640664629
-2407001515383941112                  -0.22322111011290205
-7978299569546845694                  -0.2978551919945944
 7446390133396081136                  -0.30379500928390807
-7947646591624187771                  -0.40550584365086184
-4660350018959225554                  0
 3528469594594397803                  -0.29693969233147316
 1806235431830837172                  0
-7991840998285092905                  0
 1946012367429735154                  0
-5497518479417449774                  0
-4071092417594863483                  -0.36332916541219207
-3355564968131306028                  -0.2794897086393644
 2261718638762702114                  -0.37456153538863884
-7069542017948434435                  -0.4016295107373387
 3088741740079450130                  -0.4736842105262678
 1260721607357706663                  -0.27286628535744856
-4597010317442334344                  0
-7350360531335104157                  0
-1601326700713837774                  0
-5872070459578709205                  0
 5878401049804048968                  -0.47368421052631415
-9018164878141793140                  0
 5374834055605789874                  0
-6669119094209950276                  0
 7100158215296580014                  0
-5240393202177507335                  -0.30454449119829347
 4146049296574739710                  -0.4424386061898892
-3467971456224401481                  -0.4736835520652255
-5240141211456172904                  0
 6535393008235072875                  0
 4388298645984327744                  -0.4736842105263099
-2726277554754882512                  0
 4986882466408472071                  -0.30551325614399294
-1632505665912698044                  -0.47368421052631554
-6236637205669885880                  0
  189932872437240948                  0
-2227503084763631796                  0
  983223113443779521                  -0.20352813190327645
 8750217768740943978                  -0.4736842105263154
-1637304778922095417                  -0.4728329951210932
-1154200977568219844                  -0.47368421052631493
-3643949758693828077                  -0.28619967440511607
-4122692278609329176                  -0.38232064591290277
-2411126372671546597                  0
-7175269340846516957                  0
-3629803535268317722                  0
-2820649733703021139                  -0.42175256514950726
-2920280939667448391                  0
-6671547664545555706                  0
 8877492270463833346                  0
-1987781694895722703                  -0.47348947974471833
 1914369908304113402                  -0.41924127757413887
 3163762663634808285                  -0.3339273970306137
 4036631750552437958                  -0.4736842105262427
 1794320523912264420                  -0.21513939705140256
 -193805688982366337                  -0.22075386311604672
 3808650239640498286                  -0.4736842105262903
-2011296138300516865                  -0.1450440491557118
 1354617434333412178                  0
-5306897947596652380                  -0.39417459509107255
 4178819577712725456                  -0.3071098920505787
-7322440128658526517                  -0.21607949024418815
  414115123221192612                  -0.28037713084930077
 2829901621921077667                  0
-6441480046390025408                  -0.3146102246855861
-1743571107043903539                  -0.4138804932739027
  102504151501671724                  -0.24923272863132642
-2005974190725493059                  -0.3819771997143015
-7179038100997118238                  -0.47368421052631526
 8865120443775611113                  -0.47368398093512987
-5189336074333084976                  -0.29550282168534103
 4277250743398778127                  -0.2883671614660657
 -248584001197752524                  -0.19857085870962876
-7118187427350975135                  -0.3213463777379928
-1670827982721907912                  0
-7938727043772056305                  0
 7228827665239472939                  0
-8337342466276214767                  0
-7857146309560983744                  0
 6759939539602984981                  -0.3729057310219915
 5423307517195691567                  0
-3738150572940742107                  -0.3199159183104624
-5136042379600205885                  0
 -674997732608518608                  0
-7542814211304529828                  -0.3782902752498668
-6484036483920004265                  0
  420100739714730115                  -0.21153460488921014
-6568191241604580716                  0
 1038811306210032351                  0
-5620747082304407088                  -0.3431342318545973
 9063839324160132185                  0
 1591373915510197422                  0
 5126189981672880537                  -0.29552610791462147
-4398576973612753040                  -0.47368421052631493
 8941973157738555457                  0
 2482494649382262618                  0
 6118103237761148431                  0
-5475771397892188740                  0
 8409012388596741901                  0
-3676955559432790287                  0
 -665023404349193161                  -0.4404043283942685
-3078903057750743487                  0
-6244248716794077248                  0
 8358862910723838779                  -0.25714667742708225
 -653226120980537588                  -0.47368421052631476
 7856538130131865330                  0
-5677114658165601933                  -0.16739765194307488
 7804512522079642868                  0
 7808043208231044722                  -0.15302004752685447
 3332786203517339211                  -0.23910520537941715
 7051364431896028050                  0
 8188598196506965361                  -0.4287066238559207
-9110679852968714142                  0
 6785763881890351755                  0
-7873931134121890904                  0
 8689749957148757979                  -0.2307032723349432
 4802633316322409842                  0
 7093320089455195087                  -0.47366503400556814
 1622075363166384588                  -0.47368421052631554
-5532281598517738652                  -0.27835276739999976
 6696270371172449716                  -0.4736842105262256
 6551377811857565375                  -0.4116495773030875
-6484553878225325576                  0
 6866254223880155983                  -0.468799423432271
 3373847390550388298                  0
 8024831299948570163                  -0.3609627352982132
 1670952313262042721                  0
 6060240449019597356                  -0.47368421052631554
 3139404436858952496                  0
 -829207471208958937                  0
-1481984048617772750                  -0.47368421052631265
-7227906200428146256                  0
-7813587835312171645                  -0.2943299670309418
 7943594925608224199                  0
 8612218980701429708                  0
-4097067552252571294                  -0.23790387351270395
 5804655191481365292                  -0.32095345042978246
 5657476793307921775                  -0.27362960380366647
 2239205362963289702                  0
-9083448326070943130                  0
-8937038886515929029                  0
-6333795346538308844                  0
-5033949751184895175                  -0.3252710910357001
 8952064097615102822                  0
-3916059687235999858                  -0.2761246961228186
  822673900784624137                  -0.3553642985770355
 1781926636879889782                  0
 1757696683736411183                  -0.27177154806968484
-5447581859516360056                  -0.34634134778974496
 6899281673516842673                  -0.290987619982174
-5119719872297853944                  -0.315298706830236
 3641295120520196647                  0
-2088221086234051408                  0
 7747689917336717110                  -0.2980124834240331
-8599291189349924083                  -0.4380520009696853
 6519589598649637194                  -0.47368421052631493
-8148029125423186920                  0
-6782220342999466827                  0
  269182753722784762                  -0.47368421052631265
-4664431810146787904                  -0.31204095993311165
 2685133398089229901                  0
 9068526694838813902                  0
-3320380210961502534                  -0.4278363539035878
 5784312988997115793                  -0.4153339435777928
 3944698075922769380                  -0.3193472264593319
  198974745389106293                  -0.20427763419187386
 -569627014402528766                  -0.47368421052630855
 2374891142488332205                  -0.44278287197214833
 6222219343261521009                  -0.2724554784089318
-6039782063099239471                  -0.4212594889188922
 5877039689191894130                  -0.36599311505884197
-4812702773331297488                  -0.4101751924900774
-1313784914531238799                  -0.35536601910131044
 5412074632080738074                  -0.3823380434239364
 3774733189232339485                  -0.42970651665567056
-5088293433506354162                  -0.34935158264681204
-6912777524044280871                  -0.17294586098433318
 -709914730896175611                  -0.3807748970702552
-6716593152855138890                  0
-5032490271090685636                  -0.3590708559761654
-1905832912343538741                  -0.38224414900764264
-1734907359345347966                  0
 8692067208799830161                  0
-6161423506794350657                  -0.3606722355810392
 1543384206203794768                  -0.4736842105263099
 3672677366177428296                  0
 3023329261529962914                  0
 -351187798452023914                  -0.387194267409311
 6258513733891161001                  -0.2983428922358127
-2933201842295062948                  -0.31795652309046984
-8871487397570191193                  -0.3955061257893885
-1190519933073330074                  -0.30434838596615704
  767834933223566823                  -0.2224068668814887
 6665293455888676829                  -0.4424628913444297
 2090265821160725892                  -0.36616007236152043
-2482262214785971291                  -0.47361631210114896
-7441387044744321782                  0
-1978791205219959234                  0
-3088313952735559911                  0
 9004904349440118964                  0
 6185111287959436972                  -0.359006680181617
  443652618768542090                  -0.37516916293244756
 -920915059738156839                  -0.33065129133114746
 7350427443481713092                  -0.47368421052631493
 2740000184207233456                  0
 5808247287440857071                  -0.14623624542701352
 -396282771603892192                  -0.3049555530067029
-5064560556643075713                  -0.47364812651934673
 7455416255024188398                  -0.47368421052631415
 5681669306004166285                  0
 2954012460271411296                  -0.47368421052631526
-5425665733995390618                  -0.3373768961043482
-7007326360612776927                  -0.42492402142584756
 7957000295664121038                  0
 3613816860006205331                  -0.30616350770680195
  861692222181256993                  -0.47366867754451014
-6320905902568363988                  -0.3166214439448776
 1077334946159514204                  0
-5437301596788278983                  -0.4240070192306443
 6759062413643951533                  0
 4236111318988851840                  -0.47368421052631554
-6117665474926058657                  -0.2061839163380197
-3025007845785434758                  -0.2582231144757491
-1116041933987978713                  0
 7877986428322683028                  -0.35891994342694095
 2661455404696492575                  0
-6143266142157190788                  -0.47368421052629506
 1248265531553156008                  -0.32911293928808427
-3328845988141571831                  -0.35928853378477105
 4354079885814293222                  -0.33667442097157113
 1971724725062348569                  -0.3432665084322619
 5928611220790735430                  -0.47368421052631526
 8033876270703860026                  0
 2419528564881549083                  -0.2997040523847494
-5032420160120665428                  -0.3255540443468152
 8073553544489624442                  0
-6251703191184554747                  0
 8940520790374797187                  0
-1329546646302256568                  -0.47368421052630216
-1644921649371860232                  0
-2453453883965848869                  0
-1967681950683213325                  -0.33491998268279166
 4280529648353228774                  0
 3331926579905365526                  -0.36138138445044465
 4552162005190489110                  -0.24913522096176993
-5078648307742641941                  -0.3091416068124457
 5159341311865851150                  0
 -225416012199630250                  0
 1544852426879831855                  0
-3737154694233207922                  -0.3888449459744161
-8166841641328906484                  -0.27247614896012257
 7106069832224937193                  -0.32579682529543713
-6472905053041384240                  -0.3687060620104683
 2419254753752129895                  -0.3912742711133471
-6769150306842408320                  0
-7762603995786908239                  -0.2915030485105214
-7646392872101506828                  -0.4736842105262769
 4876638206516431446                  -0.3675868807600685
-3226283700453449227                  -0.4735564476605097
 4630915258733097096                  0
 1181578775699946582                  0
 7245808456577964417                  -0.4728329951210932
 8225308388303085506                  0
-8342356446502181821                  0
 -963553511361144962                  0
-8877205242155216781                  -0.27219917591930726
 3112749346912621960                  0
-8690370141791792839                  -0.3789685047394327
 3430059462867571172                  0
-2490998466986915769                  -0.35563335508600175
-9153949128227224707                  -0.45838413089237073
-2864594968557523180                  0
 4998298269648813325                  -0.4437813103589115
 1804232925202077821                  -0.47323183976014893
 8776238726791233259                  0
-3631997118591190710                  0
-7496017441983457566                  -0.40991241192150013
 2943876622258731195                  -0.47367752408697494
-2493419348100142512                  0
-5859344090390364551                  -0.47343816294523916
 8705569465690816194                  -0.3680897590621091
 5320482982883376349                  -0.2660396874148466
  -14381440638601636                  -0.3394606306921042
 5227906331969887972                  0
-4675407034797490929                  0
 1499743334869009782                  0
-6944626370790085735                  -0.3087301987332985
 6592287338131391576                  0
-4756863816336707409                  0
-2704611858416890824                  0
 1827313290029255951                  0
 7531473459800820417                  -0.3995695734212351
-1441950583042693036                  -0.3363657793714497
-1533884843626041155                  -0.19940679444108728
-5898388012656007262                  -0.4231220812255595
-4527736870960748176                  0
 3962298787053379465                  -0.3996830722442897
-8234907738936849804                  0
 1350674941136189619                  0
-7373025224270830553                  -0.4735807226050128
 8911663413385286594                  -0.2567092760696075
-6806649240372568251                  -0.1572382605796237
-6648883332447834896                  -0.37433312487980314
 4312787927680626979                  -0.23792313977808308
-3622775404072993228                  0
-3471341033561553102                  -0.47368421052629894
 1324450996591215470                  0
-9109263551621908137                  -0.301976391083487
 1973999801117602736                  0
 1650508146484120356                  0
 1053492615686285523                  -0.43628049790050755
-7196950379309235844                  0
 4436610277002191015                  -0.3266884490748356
-6190011325250173308                  0
-2836008273364643197                  -0.47067030689630396
-4601648811447596335                  0
 -715434038679903584                  -0.3741534264203697
-4937765493247703995                  -0.35602534754241877
 3339065071928907954                  0
-2231093973816704967                  -0.22875149926688854
 6555780820342974202                  0
-1426983338896819879                  -0.3411966412257336
 2858401892905979070                  0
 8532281713345111359                  0
 7531639625833600026                  0
-1749523586056383595                  0
 1317042997767084440                  0
 -998639923224307049                  -0.33526781234152064
